Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,source_sheet,hour,minute,time_index,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,trend,trend_squared,outlier_column
May,21,13:00:00,0.7234,240.0,5.0,0.0208,338.89,A,A - Interval,13.0,0.0,26.0,211.0,1.0,148.0,1.0,235.0,26.0,208.33333333333334,13.576941236277012,200.0,224.0,187.28571428571428,23.048602891240574,154.0,224.0,199.28571428571428,21.38089935299416,154.0,231.0,133.5,83.60529186353118,1.0,231.0,92.0,0.3559322033898305,0.12306652954895807,173.616,634,401956,Call Volume_rollmin_14
May,19,18:00:00,0.7544,172.0,1.0,0.0058,326.3,A,A - Interval,18.0,0.0,36.0,245.0,237.0,240.0,223.0,7.0,4.0,221.66666666666666,19.60442127004324,201.0,240.0,196.28571428571428,29.702493081189306,154.0,240.0,201.35714285714286,23.86373864209106,154.0,240.0,139.33333333333334,84.75820917756894,1.0,240.0,-68.0,-0.06521739130434782,0.15132274495511291,129.7568,635,403225,Call Volume_rollmin_14
May,19,15:30:00,0.9918,245.0,1.0,0.0041,279.15,A,A - Interval,15.0,30.0,31.0,237.0,147.0,227.0,185.0,3.0,5.0,204.33333333333334,34.122328955294336,172.0,240.0,194.57142857142858,30.85372556033364,154.0,240.0,198.57142857142858,24.90509458451715,154.0,240.0,143.56666666666666,83.03828918796675,1.0,240.0,18.0,0.4327485380116959,0.15857274517058403,242.991,636,404496,Call Volume_rollmin_14
May,19,15:00:00,0.9915,237.0,2.0,0.0084,303.43,A,A - Interval,15.0,0.0,30.0,147.0,73.0,219.0,147.0,1.0,9.0,219.0,40.77989700820724,172.0,245.0,205.14285714285714,33.95304881464288,154.0,245.0,200.5,27.441546267265444,154.0,245.0,151.7,80.50365166273214,1.0,245.0,18.0,0.538961038961039,0.16550929087917837,234.9855,637,405769,Call Volume_rollmin_14
May,17,14:30:00,0.8391,176.0,2.0,0.0114,313.19,A,A - Interval,14.0,30.0,29.0,163.0,157.0,2.0,3.0,4.0,18.0,218.0,40.037482438335076,172.0,245.0,217.0,26.87005768508864,172.0,245.0,203.28571428571428,29.097788896775754,154.0,245.0,159.46666666666667,76.92259133356923,1.0,245.0,174.0,-0.12,0.12382515062252829,147.6816,638,407044,Call Volume_rollmin_14
May,17,15:00:00,0.9689,161.0,0.0,0.0,291.27,A,A - Interval,15.0,0.0,30.0,176.0,163.0,97.0,15.0,1.0,11.0,219.33333333333334,37.74034092762443,176.0,245.0,213.57142857142858,30.66407856573726,172.0,245.0,200.85714285714286,29.902037859180712,154.0,245.0,165.13333333333333,71.28221393158705,1.0,245.0,64.0,-0.28125,0.14357762539141192,155.9929,639,408321,Call Volume_rollmin_14
May,17,15:30:00,0.9826,172.0,0.0,0.0,319.99,A,A - Interval,15.0,30.0,31.0,161.0,176.0,109.0,31.0,1.0,11.0,191.33333333333334,40.25336424863535,161.0,237.0,204.57142857142858,35.89269722778872,161.0,245.0,195.85714285714286,30.323530195485052,154.0,245.0,169.9,65.66390390360681,1.0,245.0,63.0,-0.14427860696517414,0.17545312890678844,169.0072,640,409600,Call Volume_rollmin_14
May,17,16:00:00,0.9922,129.0,1.0,0.0078,328.03,A,A - Interval,16.0,0.0,32.0,172.0,161.0,123.0,33.0,1.0,8.0,169.66666666666666,7.7674534651523555,161.0,176.0,200.42857142857142,37.986213037790186,161.0,245.0,193.85714285714286,30.946249040398104,154.0,245.0,174.16666666666666,61.20856562399717,1.0,245.0,6.0,-0.4625,0.18952494031684342,127.9938,641,410881,Call Volume_rollmin_14
May,17,16:30:00,0.986,145.0,2.0,0.0138,283.24,A,A - Interval,16.0,30.0,33.0,129.0,172.0,125.0,58.0,5.0,4.0,154.0,22.338307903687973,129.0,172.0,184.57142857142858,41.70074796634216,129.0,245.0,190.42857142857142,35.30899707900646,129.0,245.0,175.23333333333332,60.085963323440104,1.0,245.0,20.0,-0.1569767441860465,0.22593284501888167,142.97,642,412164,Call Volume_rollmin_14
May,17,17:00:00,0.9098,123.0,1.0,0.0081,315.12,A,A - Interval,17.0,0.0,34.0,145.0,129.0,157.0,81.0,1.0,6.0,148.66666666666666,21.733231083603286,129.0,172.0,180.71428571428572,44.22938045279525,129.0,245.0,187.64285714285714,37.33550000253879,129.0,245.0,175.83333333333334,59.67618558886638,1.0,245.0,-34.0,-0.49795918367346936,0.2447475598178393,111.9054,643,413449,Call Volume_rollmin_14
